# SkyGFX carTweakingTable for San Andreas
# Fresnel RO Table								
# EXTRASUNNY_LA	SUNNY_LA	EXTRASUNNY_SMOG_LA	SUNNY_SMOG_LA	CLOUDY_LA	SUNNY_SF	EXTRASUNNY_SF	CLOUDY_SF	RAINY_SF	FOGGY_SF	SUNNY_VEGAS	EXTRASUNNY_VEGAS	CLOUDY_VEGAS	EXTRASUNNY_COUNTRYSIDE	SUNNY_COUNTRYSIDE	CLOUDY_COUNTRYSIDE	RAINY_COUNTRYSIDE	EXTRASUNNY_DESERT	SUNNY_DESERT	SANDSTORM_DESERT	UNDERWATER	EXTRACOLOURS_1	EXTRACOLOURS_2	
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# Midnight
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  1am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  2am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  3am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  4am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  5am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  6am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  7am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  8am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  9am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# 10am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# 11am
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# Midday
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  1pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  2pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  3pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  4pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  5pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  6pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  7pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  8pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		#  9pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# 10pm
0.4		0.4		0.4			0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4		0.4			0.4		0.4			0.4			0.4			0.4			0.4			0.4		0.4			0.4		0.4		0.4		# 11pm
# Specular Power Table (ther higher, the tighter the highlite)								
# EXTRASUNNY_LA	SUNNY_LA	EXTRASUNNY_SMOG_LA	SUNNY_SMOG_LA	CLOUDY_LA	SUNNY_SF	EXTRASUNNY_SF	CLOUDY_SF	RAINY_SF	FOGGY_SF	SUNNY_VEGAS	EXTRASUNNY_VEGAS	CLOUDY_VEGAS	EXTRASUNNY_COUNTRYSIDE	SUNNY_COUNTRYSIDE	CLOUDY_COUNTRYSIDE	RAINY_COUNTRYSIDE	EXTRASUNNY_DESERT	SUNNY_DESERT	SANDSTORM_DESERT	UNDERWATER	EXTRACOLOURS_1	EXTRACOLOURS_2	
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# Midnight
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  1am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  2am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  3am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  4am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  5am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  6am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  7am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  8am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  9am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# 10am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# 11am
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# Midday
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  1pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  2pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  3pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  4pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  5pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  6pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  7pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  8pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		#  9pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# 10pm
20		28		16			22		15		28		20		15		70		10		32		22			15		20			28			15			70			22			32		10			10		18		18		# 11pm
# Diffuse Colour Modifier Table (Red,Green,Blue,Amount)								
# EXTRASUNNY_LA	SUNNY_LA	EXTRASUNNY_SMOG_LA	SUNNY_SMOG_LA	CLOUDY_LA	SUNNY_SF	EXTRASUNNY_SF	CLOUDY_SF	RAINY_SF	FOGGY_SF	SUNNY_VEGAS	EXTRASUNNY_VEGAS	CLOUDY_VEGAS	EXTRASUNNY_COUNTRYSIDE	SUNNY_COUNTRYSIDE	CLOUDY_COUNTRYSIDE	RAINY_COUNTRYSIDE	EXTRASUNNY_DESERT	SUNNY_DESERT	SANDSTORM_DESERT	UNDERWATER	EXTRACOLOURS_1	EXTRACOLOURS_2
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# Midnight
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  1am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  2am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  3am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  4am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  5am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  6am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  7am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  8am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  9am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 10am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 11am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# Midday
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  1pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  2pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  3pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  4pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  5pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0		0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  6pm
